year,proceeding_link,paper_link,title,authors,abstract
1995,https://papers.nips.cc/paper_files/paper/1995,https://papers.nips.cc/paper_files/paper/1995/hash/00e26af6ac3b1c1c49d7c3d79c60d000-Abstract.html,Learning to Predict Visibility and Invisibility from Occlusion Events,"Jonathan A. Marshall, Richard K. Alley, Robert S. Hubbard","Visual  occlusion  events  constitute  a  major source  of depth  information.  This paper presents a self-organizing neural network that learns to detect,  represent,  and predict the visibility and invisibility relationships that arise  during  occlusion  events,  after  a  period  of exposure  to  motion sequences  containing occlusion  and  disocclusion events.  The  network develops  two  parallel opponent  channels  or  ""chains""  of lateral  excitatory  connections  for  every  resolvable  motion trajectory.  One  channel,  the  ""On""  chain or  ""visible""  chain, is  activated when a moving stimulus is visible.  The other  channel, the  ""Off""  chain or  ""invisible""  chain,  carries  a persistent,  amodal  representation that predicts the motion of a formerly visible stimulus that  becomes  invisible  due  to occlusion.  The  learning  rule  uses  disinhibition  from  the  On  chain  to  trigger  learning  in  the  Off  chain.  The  On  and  Off chain  neurons  can  learn  separate  associations  with  object  depth  or(cid:173) dering.  The results  are closely  related  to the  recent  discovery  (Assad  &  Maunsell,  1995)  of neurons in macaque monkey posterior  parietal cortex  that respond selectively to inferred  motion of invisible stimuli. 
1 
INTRODUCTION:  LEARNING ABOUT  OCCLUSION  EVENTS 
Visual  occlusion  events  constitute  a  major source  of depth  information.  Yet  lit(cid:173) tle  is  known  about  the  neural  mechanisms  by  which  visual  systems  use  occlusion  events  to infer  the  depth  relations  among visual objects.  What is  the structure  of  such  mechanisms?  Some possible  answers  to this question  are revealed  through  an  analysis of learning rules that can cause  such  mechanisms to self-organize. 
Evidence  from  psychophysics  (Kaplan,  1969;  Nakayama  &  Shimojo,  1992;  Nakayama,  Shimojo,  &  Silverman,  1989;  Shimojo,  Silverman,  &  Nakayama,  1988,  1989;  Yonas,  Craton,  &  Thompson,  1987)  and  neurophysiology  (Assad  &  Maunsell,  1995;  Frost,  1993)  suggests  that  the  process  of  determining  relative  depth  from  occlusion  events  operates  at  an early stage  of visual  processing.  Mar(cid:173) shall  (1991)  describes  evidence  that suggests  that the same early  processing  mech(cid:173) anisms maintain a representation of temporarily occluded objects for  some amount 
Learning to  Predict Visibility  and  Invisibility  from  Occlusion  Events 
817 
of time after  they  have  disappeared  behind  an  occluder,  and  that  these  represen(cid:173) tations of invisible objects  interact  with other  object  representations,  in  much  the  same  manner  as  do  representations  of visible  objects.  The  evidence  includes  the  phenomena of kinetic subjective contours (Kellman & Cohen,  1984), motion viewed  through a slit (Parks' Camel)  (Parks,  1965) , illusory occlusion  (Ramachandran, In(cid:173) ada, & Kiama, 1986) , and interocular occlusion sequencing  (Shimojo, Silverman, &  Nakayama, 1988).  2  PERCEPTION OF OCCLUSION  AND 
DISOCCLUSION  EVENTS:  AN ANALYSIS 
The neural network model exploits the visual changes that occur at occlusion bound(cid:173) aries to form a mechanism for detecting and representing object visibility/invisibility  information.  The set of learning  rules  used  in  this model is  an extended  version  of  one  that has  been  used  before  to describe  the  formation of neural  mechanisms for  a  variety  of other  visual  processing  functions  (Hubbard  &  Marshall,  1994;  Mar(cid:173) shall,  1989,  1990ac,  1991,  1992;  Martin &  Marshall,  1993). 
Our  analysis  is  derived  from  the  following  visual  predictivity principle,  which 
may be postulated  as  a  fundamental principle  of neural organization in visual sys(cid:173) tems:  Visual  systems  represent the  world in  terms of predictions of its  appearance,  and they reorganize themselves  to generate  better predictions.  To maximize the cor(cid:173) rectness  and completeness of its predictions, a visual system  would  need  to predict  the motions and visibility/invisibility of all objects in a scene.  Among other things,  it would  need  to predict the disappearance of an object moving behind an occluder  and the reappearance  of an object emerging from  behind  an occluder. 
A  consequence  of this  postulate  is  that occluded  objects  must,  at  some  level, 
continue  to  be  represented  even  though  they  are  invisible.  Moreover,  the  repre(cid:173) sentation of an  object  must  distinguish  whether  the  object  is  visible  or  invisible;  otherwise, the visual system could not determine whether its representations predict  visibility  or  invisibility,  which  would  contravene  the  predictivity  principle.  Thus,  simple single-channel prediction schemes like the one  described  by  Marshall (1989,  1990a)  are inadequate to represent  occlusion  and disocclusion events.  3  A  MODEL FOR GROUNDED LEARNING TO 
PREDICT VISIBILITY AND  INVISIBILITY 
The initial structure  of the  Visible/Invisible network  model is  given  in  Figure  1A.  The network self-organizes in  response  to a  training regime containing many input  sequences  representing motion with and without occlusion and disocclusion events.  After  a  period  of self-organization,  the  specific  connections  that  a  neuron  receives  (Figure  1B)  determine whether it responds  to visible or invisible objects.  A neuron  that  responds  to  visible  objects  would  have  strong  bottom-up input  connections,  and it would  also have strong time-delayed lateral excitatory input connections.  A  neuron that responds selectively to invisible objects would  not have strong bottom(cid:173) up connections, but it would have strong lateral excitatory input connections.  These  lateral inputs would transmit to the neuron evidence that a previously visible object  existed.  The neurons  that respond  to invisible objects  must operate in  a  way  that  allows lateral  input  excitation  alone  to activate  the  neurons  supraliminally, in  the  absence of bottom-up input excitation from  actual visible objects.  4  SIMULATION OF A  SIMPLIFIED  NETWORK  4.1 
INITIAL  NETWORK STRUCTURE 
The  simulated  network,  shown  in  Figure  2,  describes  a  simplified  one(cid:173) dimensional  subnetwork  (Marshall  &  Alley,  1993)  of  the  more  general  two(cid:173) dimensional  network.  Layer  1  is  restricted  to  a  set  of motion-sensitive  neurons  corresponding  to one rightward motion trajectory. 
The  L+  connections  in  the  simulation  have  a  signal  transmission  latency  of  one  time unit.  Restricting  the lateral connections  to  a  single  time delay  and  to a  single direction limits the simulation to representing  a single speed  and direction of  motion; these results are therefore preliminary. This restriction reduced the number  of connections  and  made the simulation much faster. 
818 
J. A. MARSHALL, R.  K. ALLEY, R. S. HUBBARD"
1995,https://papers.nips.cc/paper_files/paper/1995,https://papers.nips.cc/paper_files/paper/1995/hash/021bbc7ee20b71134d53e20206bd6feb-Abstract.html,Onset-based Sound Segmentation,Leslie S. Smith,"A technique for  segmenting sounds using processing based on mam(cid:173) malian  early  auditory  processing  is  presented.  The  technique  is  based on features in sound which neuron spike recording suggests  are  detected in  the  cochlear  nucleus.  The  sound  signal  is  band(cid:173) passed  and  each  signal  processed  to  enhance  onsets  and  offsets.  The onset and offset signals are compressed, then clustered both in  time and  across  frequency  channels  using  a  network  of integrate(cid:173) and-fire  neurons.  Onsets  and  offsets  are  signalled  by  spikes,  and  the timing of these spikes used to segment the sound."
1995,https://papers.nips.cc/paper_files/paper/1995,https://papers.nips.cc/paper_files/paper/1995/hash/03f544613917945245041ea1581df0c2-Abstract.html,Beating a Defender in Robotic Soccer: Memory-Based Learning of a Continuous Function,"Peter Stone, Manuela M. Veloso","Learning how to adjust to an opponent's position is critical to  the success of having intelligent agents collaborating towards the  achievement of specific tasks in unfriendly environments. This pa(cid:173) per describes our work on a Memory-based technique for to choose  an action based on a continuous-valued state attribute indicating  the position of an opponent. We investigate the question of how an  agent performs in nondeterministic variations of the training situ(cid:173) ations. Our experiments indicate that when the random variations  fall within some bound of the initial training, the agent performs  better with some initial training rather than from a tabula-rasa."
1995,https://papers.nips.cc/paper_files/paper/1995,https://papers.nips.cc/paper_files/paper/1995/hash/062ddb6c727310e76b6200b7c71f63b5-Abstract.html,A Neural Network Autoassociator for Induction Motor Failure Prediction,"Thomas Petsche, Angelo Marcantonio, Christian Darken, Stephen Jose Hanson, Gary M. Kuhn, N. Iwan Santoso","We  present results  on  the  use  of neural  network based  autoassociators  which  act  as  novelty  or anomaly  detectors  to  detect  imminent  motor  failures.  The autoassociator is  trained  to  reconstruct  spectra obtained  from the healthy motor.  In laboratory tests, we have demonstrated that the  trained autoassociator has a small reconstruction error on measurements  recorded from healthy motors but a larger error on those recorded from a  motor with a fault.  We have designed and built a motor monitoring system  using an  autoassociator for anomaly detection and are in the process of  testing the system at three industrial and commercial sites."
1995,https://papers.nips.cc/paper_files/paper/1995,https://papers.nips.cc/paper_files/paper/1995/hash/0768281a05da9f27df178b5c39a51263-Abstract.html,The Gamma MLP for Speech Phoneme Recognition,"Steve Lawrence, Ah Chung Tsoi, Andrew D. Back","We  define  a  Gamma  multi-layer  perceptron  (MLP)  as  an  MLP  with the usual synaptic weights replaced by gamma filters  (as pro(cid:173) posed by de Vries and Principe  (de Vries and Principe,  1992)) and  associated  gain  terms  throughout  all  layers.  We  derive  gradient  descent  update equations and apply  the  model  to  the recognition  of speech  phonemes.  We  find  that  both  the  inclusion  of gamma  filters  in  all  layers,  and  the  inclusion  of synaptic  gains,  improves  the  performance  of the  Gamma  MLP.  We  compare  the  Gamma  MLP  with  TDNN,  Back-Tsoi FIR MLP,  and Back-Tsoi I1R  MLP  architectures, and a  local approximation scheme.  We find  that the  Gamma MLP results in an substantial reduction  in error rates."
1995,https://papers.nips.cc/paper_files/paper/1995,https://papers.nips.cc/paper_files/paper/1995/hash/09c6c3783b4a70054da74f2538ed47c6-Abstract.html,Laterally Interconnected Self-Organizing Maps in Hand-Written Digit Recognition,"Yoonsuck Choe, Joseph Sirosh, Risto Miikkulainen","An  application  of  laterally  interconnected  self-organizing  maps  (LISSOM)  to handwritten  digit recognition  is  presented.  The lat(cid:173) eral connections  learn the correlations of activity between units on  the  map.  The  resulting  excitatory  connections  focus  the  activity  into local patches and the inhibitory connections decorrelate redun(cid:173) dant activity on the map.  The map thus forms internal representa(cid:173) tions that are easy to recognize with e.g.  a perceptron network.  The  recognition rate on a subset of NIST database 3 is 4.0% higher with  LISSOM  than  with  a  regular  Self-Organizing  Map  (SOM)  as  the  front  end,  and 15.8% higher than recognition of raw input bitmaps  directly.  These results form a promising starting point for  building  pattern  recognition systems with a  LISSOM  map as  a  front  end."
1995,https://papers.nips.cc/paper_files/paper/1995,https://papers.nips.cc/paper_files/paper/1995/hash/0a0a0c8aaa00ade50f74a3f0ca981ed7-Abstract.html,Improved Silicon Cochlea using Compatible Lateral Bipolar Transistors,"André van Schaik, Eric Fragnière, Eric A. Vittoz","Analog  electronic  cochlear  models  need  exponentially  scaled  filters.  CMOS  Compatible  Lateral  Bipolar  Transistors  (CLBTs)  can  create  exponentially scaled currents when biased using a resistive line with a  voltage  difference  between both  ends  of the  line.  Since these  CLBTs  are  independent  of  the  CMOS  threshold  voltage,  current  sources  implemented  with  CLBTs  are  much  better  matched  than  current  sources  created  with  MOS  transistors  operated  in  weak  inversion.  Measurements  from  integrated  test  chips  are  shown  to  verify  the  improved matching."
1995,https://papers.nips.cc/paper_files/paper/1995,https://papers.nips.cc/paper_files/paper/1995/hash/0c048b3a434e49e655c1247efb389cec-Abstract.html,On the Computational Power of Noisy Spiking Neurons,Wolfgang Maass,"It  has  remained  unknown  whether  one  can  in  principle  carry out  reliable digital  computations with networks of biologically realistic  models  for  neurons.  This  article  presents  rigorous  constructions  for  simulating in  real-time arbitrary given  boolean circuits  and fi(cid:173) nite automata with arbitrarily high reliability by networks of noisy  spiking neurons.  In  addition  we  show  that  with  the  help  of  ""shunting  inhibition""  even  networks  of very  unreliable  spiking  neurons  can  simulate  in  real-time  any  McCulloch-Pitts  neuron  (or  ""threshold  gate""),  and  therefore  any  multilayer  perceptron  (or  ""threshold  circuit"")  in  a  reliable  manner.  These  constructions  provide  a  possible  explana(cid:173) tion for  the fact  that biological  neural systems can carry out quite  complex  computations within  100  msec.  It  turns  out that the assumption  that these  constructions require  about the shape of the  EPSP's and  the behaviour of the  noise  are  surprisingly weak."
1995,https://papers.nips.cc/paper_files/paper/1995,https://papers.nips.cc/paper_files/paper/1995/hash/0eec27c419d0fe24e53c90338cdc8bc6-Abstract.html,Parallel Optimization of Motion Controllers via Policy Iteration,"Jefferson A. Coelho Jr., R. Sitaraman, Roderic A. Grupen","This paper describes a  policy iteration algorithm for optimizing the  performance  of a  harmonic function-based  controller  with  respect  to a  user-defined  index.  Value functions  are represented  as poten(cid:173) tial  distributions  over  the  problem  domain,  being  control  policies  represented  as  gradient  fields  over  the  same domain.  All  interme(cid:173) diate  policies  are intrinsically  safe,  i.e.  collisions  are not  promoted  during  the adaptation process.  The algorithm  has  efficient  imple(cid:173) mentation in parallel  SIMD  architectures.  One  potential  applica(cid:173) tion - travel distance  minimization - illustrates  its usefulness."
1995,https://papers.nips.cc/paper_files/paper/1995,https://papers.nips.cc/paper_files/paper/1995/hash/0f2c9a93eea6f38fabb3acb1c31488c6-Abstract.html,Model Matching and SFMD Computation,"Steven Rehfuss, Dan W. Hammerstrom","In  systems  that  process sensory  data there is  frequently  a  model  matching stage where class hypotheses are combined to recognize a  complex entity.  We introduce a new model of parallelism, the Single  Function  Multiple  Data  (SFMD) model, appropriate to this stage.  SFMD functionality can be added with small hardware expense to  certain existing SIMD architectures, and as an incremental addition  to the programming model.  Adding  SFMD  to an SIMD  machine  will  not  only  allow  faster  model  matching,  but  also  increase  its  flexibility as a  general purpose machine and its scope in performing  the initial stages of sensory processing."
