year,proceeding_link,paper_link,title,authors,abstract
1989,https://papers.nips.cc/paper_files/paper/1989,https://papers.nips.cc/paper_files/paper/1989/hash/01161aaa0b6d1345dd8fe4e481144d84-Abstract.html,Comparing the Performance of Connectionist and Statistical Classifiers on an Image Segmentation Problem,"Sheri L. Gish, W. E. Blanz","In  this  study,  we  test  the  suitability  of a  connection(cid:173)
In the development  of an image segmentation system for  real time  image processing applications,  we  apply the classical decision anal(cid:173) ysis  paradigm by  viewing image segmentation as a  pixel classifica.(cid:173) tion  task.  We  use  supervised  training  to derive  a  classifier for  our  system  from  a  set  of  examples  of a  particular  pixel  classification  problem.  ist  method  against  two  statistical  methods,  Gaussian  maximum  likelihood  classifier  and first,  second,  and third degree  polynomial  classifiers,  for  the  solution  of a  ""real  world""  image  segmentation  problem  taken  from  combustion  research.  Classifiers  are  derived  using  all  three  methods,  and  the  performance  of all  of the  classi(cid:173) fiers  on  the  training  data set  as  well  as  on  3  separate  entire  test  images  is  measured."
1989,https://papers.nips.cc/paper_files/paper/1989,https://papers.nips.cc/paper_files/paper/1989/hash/0266e33d3f546cb5436a10798e657d97-Abstract.html,Analog Circuits for Constrained Optimization,John C. Platt,This paper  explores  whether  analog  circuitry  can  adequately  per(cid:173) form  constrained  optimization.  Constrained optimization  circuits  are  designed  using  the  differential  multiplier  method.  These  cir(cid:173) cuits fulfill  time-varying constraints correctly.  Example circuits in(cid:173) clude  a  quadratic programming circuit and a  constrained flip-flop.
1989,https://papers.nips.cc/paper_files/paper/1989,https://papers.nips.cc/paper_files/paper/1989/hash/0336dcbab05b9d5ad24f4333c7658a0e-Abstract.html,Training Stochastic Model Recognition Algorithms as Networks can Lead to Maximum Mutual Information Estimation of Parameters,John S. Bridle,"One  of the  attractions  of neural  network  approaches  to  pattern  recognition  is  the  use  of a  discrimination-based  training  method.  We  show  that once  we  have  modified  the  output  layer  of a  multi(cid:173) layer perceptron to provide mathematically correct  probability dis(cid:173) tributions,  and  replaced  the  usual  squared  error  criterion  with  a  probability-based score,  the  result  is equivalent  to  Maximum  Mu(cid:173) tual  Information training,  which  has  been  used  successfully  to im(cid:173) prove  the  performance  of hidden  Markov models for  speech  recog(cid:173) nition.  If the network is specially constructed to perform the recog(cid:173) nition computations of a  given kind of stochastic model based clas(cid:173) sifier  then we  obtain a  method for  discrimination-based training of  the  parameters  of the  models.  Examples  include  an  HMM-based  word discriminator,  which  we  call an 'Alphanet'."
1989,https://papers.nips.cc/paper_files/paper/1989,https://papers.nips.cc/paper_files/paper/1989/hash/03c6b06952c750899bb03d998e631860-Abstract.html,Can Simple Cells Learn Curves? A Hebbian Model in a Structured Environment,"William R. Softky, Daniel M. Kammen","In the mammalian visual cortex,  orientation-selective 'simple cells'  which detect  straight lines  may be adapted  to detect  curved  lines  instead.  We  test  a  biologically  plausible,  Hebbian,  single-neuron  model,  which learns oriented receptive fields  upon exposure  to un(cid:173) structured (noise) input and maintains orientation selectivity upon  exposure  to  edges  or  bars  of all  orientations  and  positions.  This  model  can  also  learn  arc-shaped  receptive  fields  upon  exposure  to an environment of only  circular  rings.  Thus,  new  experiments  which try to induce an abnormal (curved) receptive field  may pro(cid:173) vide insight into the plasticity of simple cells.  The model suggests  that exposing  cells  to only  a  single  spatial  frequency  may induce  more  striking spatial frequency  and  orientation  dependent effects  than heretofore observed."
1989,https://papers.nips.cc/paper_files/paper/1989,https://papers.nips.cc/paper_files/paper/1989/hash/060ad92489947d410d897474079c1477-Abstract.html,Development and Regeneration of Eye-Brain Maps: A Computational Model,"Jack D. Cowan, A. E. Friedman",We outline a computational model  of the development and regenera(cid:173) tion of specific eye-brain circuits. The model comprises a self-organiz(cid:173) ing map-forming network which uses local Hebb rules. constrained by  molecular markers.  Various  simulations of the development of eye(cid:173) brain maps in fish and frogs are described.
1989,https://papers.nips.cc/paper_files/paper/1989,https://papers.nips.cc/paper_files/paper/1989/hash/06138bc5af6023646ede0e1f7c1eac75-Abstract.html,Predicting Weather Using a Genetic Memory: A Combination of Kanerva's Sparse Distributed Memory with Holland's Genetic Algorithms,David Rogers,"Kanerva's  sparse distributed  memory  (SDM)  is  an  associative-memo(cid:173) ry  model  based  on  the  mathematical  properties  of  high-dimensional  binary address  spaces.  Holland's genetic  algorithms are  a  search  tech(cid:173) nique  for  high-dimensional  spaces  inspired  by  evolutionary  processes  of DNA.  ""Genetic  Memory""  is  a  hybrid  of the  above  two  systems,  in  which  the  memory  uses  a  genetic  algorithm  to  dynamically  recon(cid:173) figure  its  physical  storage  locations  to  reflect  correlations  between  the  stored  addresses  and  data.  For  example,  when  presented  with  raw  weather station  data,  the  Genetic  Memory  discovers  specific  fea(cid:173) tures  in  the  weather  data  which  correlate  well  with  upcoming  rain,  and  reconfigures  the  memory  to  utilize  this  information  effectively.  This  architecture  is  designed  to  maximize  the  ability  of the  system  to scale-up to handle real-world problems."
1989,https://papers.nips.cc/paper_files/paper/1989,https://papers.nips.cc/paper_files/paper/1989/hash/077e29b11be80ab57e1a2ecabb7da330-Abstract.html,Neural Network Analysis of Distributed Representations of Dynamical Sensory-Motor Transformations in the Leech,"Shawn R. Lockery, Yan Fang, Terrence J. Sejnowski","Interneurons in leech ganglia receive multiple sensory inputs and make  synaptic contacts with many motor neurons. These ""hidden"" units  coordinate several different behaviors. We used physiological and  anatomical constraints to construct a model of the local bending reflex.  Dynamical networks were trained on experimentally derived input-output  patterns using recurrent back-propagation. Units in the model were  modified to include electrical synapses and multiple synaptic time  constants. The properties of the hidden units that emerged in the  simulations matched those in the leech. The model and data support  distributed rather than localist representations in the local bending reflex.  These results also explain counterintuitive aspects of the local bending  circuitry."
1989,https://papers.nips.cc/paper_files/paper/1989,https://papers.nips.cc/paper_files/paper/1989/hash/084b6fbb10729ed4da8c3d3f5a3ae7c9-Abstract.html,A Computer Modeling Approach to Understanding the Inferior Olive and Its Relationships to the Cerebellar Cortex in Rats,"Maurice Lee, James M. Bower","This paper presents the results of a simulation of the spatial relationship  between the inferior olivary nucleus and  folium  crus IIA of the lateral  hemisphere  of  the  rat  cerebellum.  The  principal  objective  of  this  modeling effort was to resolve an apparent conflict between a proposed  zonal organization of olivary projections to cerebellar cortex suggested  by  anatomical  tract-tracing  experiments  (Brodal  &  Kawamura  1980;  Campbell & Armstrong  1983) and a more patchy organization apparent  with physiological mapping (Robertson  1987).  The results suggest that  several unique features  of the olivocerebellar circuit may contribute to  the appearance of zonal organization using anatomical  techniques, but  that  the  detailed  patterns  of  patchy  tactile  projections  seen  with  physiological  techniques  are  a  more  accurate  representation  of  the  afferent organization of this region of cortex."
1989,https://papers.nips.cc/paper_files/paper/1989,https://papers.nips.cc/paper_files/paper/1989/hash/091d584fced301b442654dd8c23b3fc9-Abstract.html,Generalization and Scaling in Reinforcement Learning,"David H. Ackley, Michael L. Littman","In  associative reinforcement learning,  an environment generates input  vectors, a  learning system generates possible output vectors, and a  re(cid:173) inforcement function computes feedback signals from the input-output  pairs.  The  task is  to discover  and  remember  input-output  pairs  that  generate  rewards.  Especially  difficult  cases  occur  when  rewards  are  rare, since the expected time for any algorithm can grow exponentially  with the size  of the problem.  Nonetheless, if a  reinforcement function  possesses regularities, and a learning algorithm exploits them, learning  time  can be reduced  below that  of non-generalizing  algorithms.  This  paper  describes  a  neural  network algorithm called  complementary  re(cid:173) inforcement  back-propagation (CRBP),  and  reports simulation results  on problems designed to offer differing opportunities for generalization. 
1  REINFORCEMENT LEARNING REQUIRES  SEARCH  Reinforcement learning (Sutton, 1984; Barto &  Anandan, 1985; Ackley,  1988; Allen,  1989)  requires more from  a learner than does the more familiar  supervised learning  paradigm.  Supervised learning supplies the correct answers to the learner,  whereas  reinforcement  learning  requires  the  learner  to  discover  the  correct  outputs  before  they  can  be  stored.  The  reinforcement  paradigm  divides  neatly  into  search  and  learning  aspects:  When  rewarded  the  system makes internal adjustments to learn  the discovered input-output pair;  when punished the system makes internal adjust(cid:173) ments to search elsewhere. 
Generalization and Scaling in Reinforcement Learning 
551 
1.1  MAKING REINFORCEMENT INTO  ERROR 
Following work by Anderson (1986)  and Williams  (1988),  we  extend the backprop(cid:173) agation  algorithm  to associative  reinforcement  learning.  Start with  a  ""garden  va(cid:173) riety""  backpropagation  network:  A  vector  i  of n  binary  input  units  propagates  through  zero  or  more  layers  of hidden  units,  ultimately  reaching  a  vector  8  of m  sigmoid  units,  each  taking  continuous  values in  the range  (0,1).  Interpret each  8j  as  the  probability that  an  associated  random  bit  OJ  takes on  value  1.  Let  us  call  the  continuous,  deterministic  vector  8  the  search  vector to distinguish  it from  the  stochastic binary output  vector o. 
Given  an  input  vector,  we  forward  propagate  to  produce  a  search  vector  8,  and  then  perform  m  independent  Bernoulli trials  to  produce  an  output  vector  o.  The  i  - 0  pair  is  evaluated  by  the  reinforcement  function  and  reward  or  punishment  ensues.  Suppose  reward occurs.  We  therefore  want  to make  0  more  likely given  i.  Backpropagation will  do just that if we  take  0  as  the desired  target to produce  an  error vector (0 - 8)  and adjust weights normally.  Now suppose punishment occurs, indicating 0  does not correspond with i.  By choice  of error vector, backpropagation allows us to push the search vector in any direction;  which way should we go?  In absence of problem-specific information, we cannot pick  an appropriate  direction  with certainty.  Any decision  will  involve assumptions.  A  very minimal ""don't be like 0""  assumption-employed in Anderson (1986), Williams  (1988),  and Ackley  (1989)-pushes  s directly  away from 0 by taking (8 - 0)  as the  error vector.  A slightly stronger  ""be like not-o""  assumption-employed in Barto &  Anandan  (1985)  and Ackley  (1987)-pushes s  directly  toward the  complement of 0  by taking  ((1  - 0)  - 8)  as  the  error  vector.  Although  the  two  approaches always  agree  on  the  signs  of the  error  terms,  they  differ  in  magnitudes.  In  this  work,  we  explore  the second  possibility,  embodied in  an algorithm called  complementary  reinforcement  back-propagation ( CRBP). 
Figure 1 summarizes the CRBP algorithm.  The algorithm in the figure reflects three  modifications to the basic approach just sketched.  First, in step 2,  instead of using  the  8j'S  directly as probabilities,  we  found  it advantageous to  ""stretch""  the values  using  a  parameter  v.  When  v  < 1,  it is  not  necessary for  the  8i'S  to reach zero or  one  to  produce  a  deterministic  output.  Second,  in  step  6,  we  found  it  important  to use  a smaller learning rate for  punishment compared to reward.  Third, consider  step 7:  Another  forward  propagation is  performed,  another  stochastic binary out(cid:173) put  vector  0*  is  generated  (using  the procedure  from  step  2),  and  0*  is  compared  to  o.  If they  are  identical  and  punishment  occurred,  or  if they  are  different  and  reward occurred, then another error vector is generated and another weight update  is performed.  This loop continues until a  different  output is generated  (in the case  of failure)  or  until the original  output is  regenerated  (in  the case  of success).  This  modification improved performance significantly, and added only a small percentage  to the total number of weight updates performed. 
552 
Ackley and Littman 
O.  Build  a  back  propagation  network  with  input  dimensionality  n  and  output 
dimensionality m.  Let t  =  0 and te  =  O. 

Pick random i  E 2n  and forward  propagate to produce  a/s.  2.  Generate a binary output vector o.  Given a uniform random variable ~ E  [0,1] 

and parameter 0 < v  < 1, 
OJ  = {1,  if(sj - !)/v+! ~ ~j"
1989,https://papers.nips.cc/paper_files/paper/1989,https://papers.nips.cc/paper_files/paper/1989/hash/0aa1883c6411f7873cb83dacb17b0afc-Abstract.html,Neural Network Weight Matrix Synthesis Using Optimal Control Techniques,"O. Farotimi, Amir Dembo, Thomas Kailath","T.  Kailath 
Given a set  of input-output  training samples,  we  describe  a  proce(cid:173) dure  for  determining  the  time sequence  of weights  for  a  dynamic  neural  network  to  model  an  arbitrary  input-output  process.  We  formulate  the  input-output  mapping  problem  as  an  optimal con(cid:173) trol  problem,  defining  a  performance  index  to  be  minimized  as  a  function  of time-varying  weights.  We  solve  the  resulting  nonlin(cid:173) ear two-point-boundary-value problem, and this yields the  training  rule.  For the performance index chosen,  this rule  turns out  to be  a  continuous time generalization of the outer product rule earlier sug(cid:173) gested heuristically by Hopfield for designing associative memories.  Learning curves for  the new  technique are  presented."
