year,proceeding_link,paper_link,title,authors,abstract
2000,https://papers.nips.cc/paper_files/paper/2000,https://papers.nips.cc/paper_files/paper/2000/hash/04df4d434d481c5bb723be1b6df1ee65-Abstract.html,Reinforcement Learning with Function Approximation Converges to a Region,Geoffrey J. Gordon,"Many  algorithms  for  approximate reinforcement  learning  are  not  known  to  converge.  In  fact,  there  are  counterexamples  showing  that the adjustable weights in some algorithms may oscillate within  a region rather than converging to a point.  This paper shows that,  for  two  popular algorithms,  such  oscillation  is  the  worst  that  can  happen:  the  weights  cannot  diverge,  but  instead  must  converge  to a  bounded region.  The algorithms are SARSA(O)  and V(O);  the  latter algorithm was used in the well-known TD-Gammon program."
2000,https://papers.nips.cc/paper_files/paper/2000,https://papers.nips.cc/paper_files/paper/2000/hash/052335232b11864986bb2fa20fa38748-Abstract.html,Redundancy and Dimensionality Reduction in Sparse-Distributed Representations of Natural Objects in Terms of Their Local Features,Penio S. Penev,"Low-dimensional representations are key to solving problems in high(cid:173) level vision, such as face compression and recognition. Factorial coding  strategies for reducing the redundancy present in natural images on the  basis of their second-order statistics have been successful in account(cid:173) ing for both psychophysical and neurophysiological properties of early  vision. Class-specific representations are presumably formed later, at  the higher-level stages of cortical processing. Here we show that when  retinotopic factorial codes are derived for ensembles of natural objects,  such as human faces, not only redundancy, but also dimensionality is re(cid:173) duced. We also show that objects are built from parts in a non-Gaussian  fashion which allows these local-feature codes to have dimensionalities  that are substantially lower than the respective Nyquist sampling rates."
2000,https://papers.nips.cc/paper_files/paper/2000,https://papers.nips.cc/paper_files/paper/2000/hash/0533a888904bd4867929dffd884d60b8-Abstract.html,Who Does What? A Novel Algorithm to Determine Function Localization,"Ranit Aharonov-Barki, Isaac Meilijson, Eytan Ruppin","We  introduce  a  novel  algorithm,  termed  PPA  (Performance  Prediction  Algorithm),  that  quantitatively  measures  the  contributions  of elements  of a neural system to  the tasks it performs.  The algorithm identifies the  neurons or areas which participate in a cognitive or behavioral task, given  data about performance decrease in a small set of lesions.  It also allows  the  accurate  prediction  of performances  due  to  multi-element  lesions.  The effectiveness  of the  new  algorithm is  demonstrated  in  two  models  of recurrent neural  networks with  complex interactions among  the ele(cid:173) ments.  The algorithm is  scalable and applicable to  the  analysis of large  neural  networks.  Given  the  recent advances  in  reversible  inactivation  techniques,  it has  the  potential  to  significantly  contribute  to  the  under(cid:173) standing of the  organization of biological nervous systems, and to  shed  light on  the  long-lasting debate about local  versus distributed computa(cid:173) tion in the brain."
2000,https://papers.nips.cc/paper_files/paper/2000,https://papers.nips.cc/paper_files/paper/2000/hash/059fdcd96baeb75112f09fa1dcc740cc-Abstract.html,"Overfitting in Neural Nets: Backpropagation, Conjugate Gradient, and Early Stopping","Rich Caruana, Steve Lawrence, C. Lee Giles","The conventional wisdom is that backprop nets with excess hidden units  generalize  poorly.  We  show  that  nets  with  excess  capacity  generalize  well when  trained with backprop and early  stopping.  Experiments  sug(cid:173) gest two reasons for this:  1) Overfitting can vary significantly in different  regions of the model.  Excess capacity allows better fit to regions of high  non-linearity,  and  backprop often  avoids  overfitting  the  regions  of low  non-linearity.  2)  Regardless  of size,  nets  learn  task  subcomponents  in  similar sequence.  Big nets pass  through stages  similar to those learned  by  smaller nets.  Early  stopping can  stop training the large net  when  it  generalizes  comparably  to  a  smaller net.  We  also  show  that conjugate  gradient can yield worse generalization because it overfits regions of low  non-linearity when learning to fit regions of high non-linearity."
2000,https://papers.nips.cc/paper_files/paper/2000,https://papers.nips.cc/paper_files/paper/2000/hash/0609154fa35b3194026346c9cac2a248-Abstract.html,Color Opponency Constitutes a Sparse Representation for the Chromatic Structure of Natural Scenes,"Te-Won Lee, Thomas Wachtler, Terrence J. Sejnowski","The human visual system encodes the chromatic signals  conveyed  by the  three types  of retinal  cone  photoreceptors  in  an  opponent  fashion.  This  color  opponency  has  been  shown  to  constitute  an  efficient encoding by spectral decorrelation of the receptor signals.  We analyze the spatial and chromatic structure of natural scenes by  decomposing the spectral images into a set of linear basis functions  such  that  they  constitute  a  representation  with  minimal  redun(cid:173) dancy.  Independent  component  analysis  finds  the  basis  functions  that  transforms  the  spatiochromatic  data  such  that  the  outputs  (activations)  are statistically as independent  as  possible,  i.e.  least  redundant.  The  resulting  basis functions  show  strong  opponency  along  an  achromatic  direction  (luminance  edges),  along  a  blue(cid:173) yellow  direction,  and along  a red-blue direction.  Furthermore, the  resulting activations have very sparse distributions, suggesting that  the use  of color  opponency in the human visual system achieves a  highly  efficient  representation of colors.  Our findings  suggest that  color opponency is a result of the properties of natural spectra and  not  solely  a  consequence of the overlapping cone spectral sensitiv(cid:173) ities. 
1  Statistical structure of natural scenes 
Efficient  encoding of visual  sensory information is  an important  task for  informa(cid:173) tion processing systems  and  its  study  may  provide  insights  into  coding  principles  of biological visual  systems.  An  important goal  of sensory information  processing 
Electronic  version available  at www. cnl. salk . edu/ """"tewon. 
is  to transform the  input  signals  such  that the  redundancy  between  the  inputs  is  reduced.  In natural scenes, the image intensity is  highly predictable from neighbor(cid:173) ing  measurements  and  an  efficient  representation  preserves  the  information  while  the  neuronal output  is  minimized.  Recently,  several methods  have been  proposed  for finding efficient codes for  achromatic images of natural scenes  [1,  2,  3, 4].  While  luminance dominates the structure of the visual world, color vision provides impor(cid:173) tant  additional  information  about  our  environment.  Therefore,  we  are  interested  in efficient,  i.e.  redundancy reducing representations for  the chromatic structure of  natural scenes. 
2  Learning  efficient  representation for  chromatic image 
Our goal was to find  efficient  representations of the chromatic sensory information  such that its spatial and chromatic redundancy is reduced significantly.  The method  we  used for  finding  statistically efficient  representations is  independent  component  analysis  (ICA).  ICA  is  a  way of finding  a linear non-orthogonal co-ordinate system  in multivariate data that minimizes mutual information among the axial projections  of the data.  The directions of the axes of this co-ordinate system  (basis functions)  are determined by both second and higher-order statistics of the original data, com(cid:173) pared to Principal Component Analysis  (PCA) which is used solely in second order  statistics  and  has  orthogonal  basis  functions.  The  goal  of ICA  is  to  perform  a  linear transform which  makes the resulting source outputs as  statistically indepen(cid:173) dent  from  each  other  as  possible  [5].  ICA  assumes  an  unknown  source  vector  s  with mutually independent  components Si.  A small patch of the observed image is  stretched into a vector x  that can be represented as a linear combination of sources  components Si  such that"
2000,https://papers.nips.cc/paper_files/paper/2000,https://papers.nips.cc/paper_files/paper/2000/hash/069654d5ce089c13f642d19f09a3d1c0-Abstract.html,Learning Segmentation by Random Walks,"Marina Meila, Jianbo Shi","We present a new view of image segmentation by pairwise simi(cid:173) larities. We interpret the similarities as edge flows in a Markov  random walk and study the eigenvalues and eigenvectors of the  walk's transition matrix. This interpretation shows that spectral  methods for clustering and segmentation have a probabilistic foun(cid:173) dation. In particular, we prove that the Normalized Cut method  arises naturally from our framework. Finally, the framework pro(cid:173) vides a principled method for learning the similarity function as a  combination of features."
2000,https://papers.nips.cc/paper_files/paper/2000,https://papers.nips.cc/paper_files/paper/2000/hash/06a15eb1c3836723b53e4abca8d9b879-Abstract.html,A PAC-Bayesian Margin Bound for Linear Classifiers: Why SVMs work,"Ralf Herbrich, Thore Graepel","We  present a  bound on the generalisation error of linear classifiers  in  terms  of  a  refined  margin  quantity  on  the  training  set.  The  result  is  obtained  in  a  PAC- Bayesian framework  and  is  based  on  geometrical  arguments  in  the space of linear  classifiers.  The  new  bound constitutes an exponential improvement of the so far tightest  margin bound by Shawe-Taylor et al.  [8]  and scales logarithmically  in  the inverse margin.  Even  in  the case  of less  training  examples  than input dimensions sufficiently large margins lead to non-trivial  bound values and - plexity  term.  Furthermore,  the  classical  margin  is  too  coarse  a  measure for  the  essential  quantity  that controls the generalisation  error:  the  volume  ratio  between  the  whole  hypothesis  space  and  the subset of consistent hypotheses.  The practical relevance of the  result  lies  in the fact  that the well-known support vector machine  is optimal w.r.t. the new bound only if the feature vectors are all of  the same length.  As a consequence we recommend to use SVMs on  normalised feature  vectors only - a  recommendation that is  well  supported  by our  numerical experiments on two  benchmark  data  sets. 
for maximum margins -
to a  vanishing com(cid:173)"
2000,https://papers.nips.cc/paper_files/paper/2000,https://papers.nips.cc/paper_files/paper/2000/hash/0731460a8a5ce1626210cbf4385ae0ef-Abstract.html,Active Learning for Parameter Estimation in Bayesian Networks,"Simon Tong, Daphne Koller","Bayesian  networks  are  graphical  representations  of probability  distributions.  In  virtually  all  of the  work  on  learning  these  networks,  the  assumption  is  that  we  are  presented  with  a data  set consisting  of randomly  generated instances  from  the  underlying  distribution.  In  many  situations, however, we  also  have  the  option  of active  learning, where  we  have  the  possibility of guiding the  sampling process by  querying  for certain types  of samples.  This  paper addresses the problem of estimating the parameters of Bayesian networks in  an  active  learning  setting.  We  provide  a  theoretical  framework  for  this  problem,  and  an  algorithm  that chooses  which  active  learning  queries  to  generate  based  on  the  model  learned  so  far.  We present experimental results showing that our active learning algorithm can significantly  reduce the need for training data in  many situations."
2000,https://papers.nips.cc/paper_files/paper/2000,https://papers.nips.cc/paper_files/paper/2000/hash/07a4e20a7bbeeb7a736682b26b16ebe8-Abstract.html,A Tighter Bound for Graphical Models,"Martijn A. R. Leisink, Hilbert J. Kappen","We  present  a  method to bound  the  partition function  of a  Boltz(cid:173) mann machine neural network with any odd order polynomial. This  is  a  direct  extension  of the mean field  bound,  which  is  first  order.  We  show  that  the  third  order  bound  is  strictly  better  than  mean  field.  Additionally  we  show  the  rough  outline  how  this  bound  is  applicable  to  sigmoid belief networks.  Numerical  experiments  in(cid:173) dicate  that  an error  reduction  of a  factor  two  is  easily  reached  in  the region  where  expansion based  approximations are  useful."
2000,https://papers.nips.cc/paper_files/paper/2000,https://papers.nips.cc/paper_files/paper/2000/hash/0950ca92a4dcf426067cfd2246bb5ff3-Abstract.html,Occam's Razor,"Carl Edward Rasmussen, Zoubin Ghahramani","The Bayesian paradigm apparently only sometimes gives rise to Occam's  Razor;  at  other times  very  large models perform well.  We  give  simple  examples of both kinds of behaviour. The two views are reconciled when  measuring complexity of functions, rather than of the machinery used to  implement them.  We analyze the complexity of functions for some linear  in the parameter models that are  equivalent to  Gaussian Processes, and  always find Occam's Razor at work."
2000,https://papers.nips.cc/paper_files/paper/2000,https://papers.nips.cc/paper_files/paper/2000/hash/09b15d48a1514d8209b192a8b8f34e48-Abstract.html,Exact Solutions to Time-Dependent MDPs,"Justin A. Boyan, Michael L. Littman",We  describe an extension of the Markov decision process model in  which  a  continuous time  dimension  is  included in  the state space.  This  allows  for  the  representation  and  exact  solution  of  a  wide  range of problems in  which  transitions or rewards  vary over time.  We  examine  problems based on  route planning with  public trans(cid:173) portation and telescope observation scheduling.
2000,https://papers.nips.cc/paper_files/paper/2000,https://papers.nips.cc/paper_files/paper/2000/hash/09fb05dd477d4ae6479985ca56c5a12d-Abstract.html,An Information Maximization Approach to Overcomplete and Recurrent Representations,"Oren Shriki, Haim Sompolinsky, Daniel D. Lee","The principle of maximizing mutual  information is  applied to  learning  overcomplete and recurrent representations.  The underlying model con(cid:173) sists  of a network of input units driving a larger number of output units  with recurrent interactions.  In the limit of zero noise, the network is de(cid:173) terministic  and  the mutual information can be related  to  the  entropy  of  the output units.  Maximizing this entropy with respect to  both the feed(cid:173) forward connections as well as the recurrent interactions results in simple  learning rules for both sets of parameters.  The conventional independent  components (ICA) learning algorithm can be recovered as a special case  where  there  is  an  equal  number of output  units  and  no  recurrent  con(cid:173) nections.  The application of these new  learning rules is  illustrated on a  simple two-dimensional input example."
2000,https://papers.nips.cc/paper_files/paper/2000,https://papers.nips.cc/paper_files/paper/2000/hash/0e087ec55dcbe7b2d7992d6b69b519fb-Abstract.html,A Linear Programming Approach to Novelty Detection,"Colin Campbell, Kristin P. Bennett","Novelty detection involves modeling the normal behaviour of a sys(cid:173) tem hence  enabling detection of any divergence from normality.  It  has  potential applications in  many areas  such  as  detection  of ma(cid:173) chine  damage  or  highlighting  abnormal features  in  medical data.  One  approach  is  to  build  a  hypothesis  estimating  the  support  of  the normal data i.e. constructing a function which is positive in the  region  where  the  data is  located  and  negative elsewhere.  Recently  kernel  methods  have  been  proposed  for  estimating the  support  of  a  distribution  and  they  have  performed well  in  practice - training  involves solution of a  quadratic programming problem.  In this pa(cid:173) per we propose a simpler kernel method for  estimating the support  based  on  linear  programming.  The  method  is  easy  to  implement  and  can learn large  datasets rapidly.  We  demonstrate the method  on medical and fault detection datasets. 
1"
2000,https://papers.nips.cc/paper_files/paper/2000,https://papers.nips.cc/paper_files/paper/2000/hash/11108a3dbfe4636cb40b84b803b2fff6-Abstract.html,Programmable Reinforcement Learning Agents,"David Andre, Stuart J. Russell","We present an expressive agent design language for reinforcement learn(cid:173) ing that allows the user to constrain the policies considered by the learn(cid:173) ing process.The language includes standard features  such as  parameter(cid:173) ized subroutines, temporary interrupts, aborts, and memory variables, but  also  allows  for  unspecified choices  in  the  agent program.  For learning  that which isn't specified, we present provably convergent learning algo(cid:173) rithms.  We  demonstrate by  example that agent programs written in the  language are concise as well as modular.  This facilitates state abstraction  and the transferability of learned skills."
2000,https://papers.nips.cc/paper_files/paper/2000,https://papers.nips.cc/paper_files/paper/2000/hash/11f524c3fbfeeca4aa916edcb6b6392e-Abstract.html,Learning Joint Statistical Models for Audio-Visual Fusion and Segregation,"John W. Fisher III, Trevor Darrell, William T. Freeman, Paul A. Viola","People can  understand complex auditory  and  visual  information,  often  using one to disambiguate the other.  Automated analysis, even at a low(cid:173) level,  faces  severe challenges, including  the  lack of accurate  statistical  models  for  the  signals,  and  their high-dimensionality  and  varied  sam(cid:173) pling rates.  Previous approaches  [6]  assumed simple parametric models  for the joint distribution which, while tractable, cannot capture the com(cid:173) plex signal relationships. We learn the joint distribution of the visual and  auditory  signals using a non-parametric approach.  First,  we project the  data into  a maximally  informative,  low-dimensional subspace,  suitable  for density estimation.  We  then  model the  complicated stochastic rela(cid:173) tionships between the  signals  using  a nonparametric density  estimator.  These  learned densities  allow  processing across  signal  modalities.  We  demonstrate,  on  synthetic and  real  signals,  localization  in  video  of the  face that is  speaking in  audio, and,  conversely, audio enhancement of a  particular speaker selected from the video."
2000,https://papers.nips.cc/paper_files/paper/2000,https://papers.nips.cc/paper_files/paper/2000/hash/13168e6a2e6c84b4b7de9390c0ef5ec5-Abstract.html,Convergence of Large Margin Separable Linear Classification,Tong Zhang,"Large  margin  linear classification  methods  have  been  successfully  ap(cid:173) plied to many applications.  For a linearly separable problem, it is known  that under appropriate assumptions, the expected misclassification error  of the computed ""optimal hyperplane"" approaches zero at a rate propor(cid:173) tional  to  the  inverse  training  sample  size.  This  rate  is  usually charac(cid:173) terized  by the margin and the maximum norm of the input data.  In  this  paper,  we  argue  that another quantity,  namely  the robustness of the  in(cid:173) put data distribution,  also  plays  an  important role  in characterizing  the  convergence behavior of expected misclassification error.  Based on  this  concept of robustness,  we  show that for a large margin  separable linear  classification problem, the expected misclassification error may converge  exponentially in the number of training sample size."
