year,proceeding_link,paper_link,title,authors,abstract
1998,https://papers.nips.cc/paper_files/paper/1998,https://papers.nips.cc/paper_files/paper/1998/hash/020c8bfac8de160d4c5543b96d1fdede-Abstract.html,Computational Differences between Asymmetrical and Symmetrical Networks,"Zhaoping Li, Peter Dayan","Symmetrically connected  recurrent networks have recently been  used as models of a host of neural computations.  However, be(cid:173) cause of the separation between excitation and inhibition, biolog(cid:173) ical  neural networks  are  asymmetrical.  We  study characteristic  differences between asymmetrical networks and their symmetri(cid:173) cal  counterparts,  showing  that  they  have  dramatically  different  dynamical behavior and also how the differences can be exploited  for computational ends.  We  illustrate our results in the case of a  network that is a selective amplifier."
1998,https://papers.nips.cc/paper_files/paper/1998,https://papers.nips.cc/paper_files/paper/1998/hash/06a81a4fb98d149f2d31c68828fa6eb2-Abstract.html,A Randomized Algorithm for Pairwise Clustering,"Yoram Gdalyahu, Daphna Weinshall, Michael Werman","We present a stochastic clustering algorithm based on pairwise sim(cid:173) ilarity  of datapoints.  Our  method  extends  existing  deterministic  methods, including agglomerative algorithms, min-cut graph  algo(cid:173) rithms,  and  connected  components.  Thus  it  provides  a  common  framework for  all  these  methods.  Our  graph-based  method  differs  from  existing  stochastic  methods  which  are  based  on  analogy  to  physical  systems.  The  stochastic  nature  of our  method  makes  it  more  robust  against  noise,  including  accidental  edges  and  small  spurious clusters.  We demonstrate the superiority of our algorithm  using  an example with  3 spiraling bands and  a  lot of noise."
1998,https://papers.nips.cc/paper_files/paper/1998,https://papers.nips.cc/paper_files/paper/1998/hash/076023edc9187cf1ac1f1163470e479a-Abstract.html,Risk Sensitive Reinforcement Learning,"Ralph Neuneier, Oliver Mihatsch",A directed generative model for binary data using a  small number  of hidden  continuous  units  is  investigated.  A  clipping  nonlinear(cid:173) ity distinguishes the model from conventional principal components  analysis.  The relationships between the correlations of the underly(cid:173) ing continuous Gaussian variables  and the binary output variables  are utilized  to learn  the  appropriate weights  of the network.  The  advantages of this  approach are illustrated on a  translationally in(cid:173) variant binary distribution and on handwritten digit  images.
1998,https://papers.nips.cc/paper_files/paper/1998,https://papers.nips.cc/paper_files/paper/1998/hash/0771fc6f0f4b1d7d1bb73bbbe14e0e31-Abstract.html,Convergence of the Wake-Sleep Algorithm,"Shiro Ikeda, Shun-ichi Amari, Hiroyuki Nakahara","The W-S (Wake-Sleep) algorithm is a simple learning rule for the models  with hidden variables.  It is  shown that this algorithm can be applied to  a factor  analysis model  which is  a linear version  of the  Helmholtz ma(cid:173) chine.  But even for a factor analysis model,  the general convergence is  not proved theoretically.  In this article, we describe the geometrical un(cid:173) derstanding of the W-S  algorithm in contrast with the EM (Expectation(cid:173) Maximization) algorithm and the em algorithm.  As the result, we prove  the convergence of the W-S  algorithm for the factor analysis model.  We  also show the condition for the convergence in general models."
1998,https://papers.nips.cc/paper_files/paper/1998,https://papers.nips.cc/paper_files/paper/1998/hash/08040837089cdf46631a10aca5258e16-Abstract.html,Mean Field Methods for Classification with Gaussian Processes,"Manfred Opper, Ole Winther","We discuss the application of TAP mean field methods known from  the Statistical Mechanics of disordered systems to Bayesian classifi(cid:173) cation models with Gaussian processes.  In contrast to previous ap(cid:173) proaches,  no  knowledge about the distribution of inputs is  needed.  Simulation results for  the Sonar data set are given. 
1  Modeling with Gaussian Processes 
Bayesian models which are based on Gaussian prior distributions on function spaces  are promising non-parametric statistical tools.  They have been recently introduced  into the Neural  Computation community  (Neal  1996, Williams &  Rasmussen  1996,  Mackay  1997).  To  give their basic definition,  we  assume that the likelihood of the  output  or  target  variable  T  for  a  given  input  s  E  RN  can  be  written  in  the  form  p(Tlh(s))  where  h  : RN  --+  R  is  a  priori  assumed  to  be  a  Gaussian  random field.  If we  assume fields  with  zero  prior  mean,  the statistics  of h  is  entirely  defined  by  the second order correlations C(s, S')  ==  E[h(s)h(S')], where E  denotes expectations 
310 
M  Opper and 0.  Winther 
with respect  to the prior.  Interesting examples  are"
1998,https://papers.nips.cc/paper_files/paper/1998,https://papers.nips.cc/paper_files/paper/1998/hash/0c8ce55163055c4da50a81e0a273468c-Abstract.html,Learning from Dyadic Data,"Thomas Hofmann, Jan Puzicha, Michael I. Jordan","Dyadzc  data  refers  to  a  domain  with  two  finite  sets  of objects  in  which  observations are  made for  dyads , i.e., pairs with one element  from  either  set.  This  type  of data  arises  naturally  in  many  ap(cid:173) plication  ranging  from  computational  linguistics  and  information  retrieval to preference  analysis and computer vision.  In this paper,  we  present  a  systematic,  domain-independent framework  of learn(cid:173) ing  from  dyadic  data by  statistical  mixture  models.  Our  approach  covers different models with fiat  and hierarchical latent class struc(cid:173) tures.  We  propose  an  annealed  version  of the  standard  EM  algo(cid:173) rithm for  model fitting  which  is  empirically evaluated  on  a  variety  of data sets from  different  domains."
1998,https://papers.nips.cc/paper_files/paper/1998,https://papers.nips.cc/paper_files/paper/1998/hash/0c9ebb2ded806d7ffda75cd0b95eb70c-Abstract.html,Call-Based Fraud Detection in Mobile Communication Networks Using a Hierarchical Regime-Switching Model,"Jaakko Hollmén, Volker Tresp",Fraud causes substantial losses to telecommunication carriers. Detec(cid:173) tion systems which automatically detect illegal use of the network can be  used to alleviate the problem. Previous approaches worked on features  derived from the call patterns of individual users. In this paper we present  a call-based detection system based on a hierarchical regime-switching  model. The detection problem is formulated as an inference problem on  the regime probabilities. Inference is implemented by applying the junc(cid:173) tion tree algorithm to the underlying graphical model. The dynamics are  learned from data using the EM algorithm and subsequent discriminative  training. The methods are assessed using fraud data from a real mobile  communication network.
1998,https://papers.nips.cc/paper_files/paper/1998,https://papers.nips.cc/paper_files/paper/1998/hash/0d4f4805c36dc6853edfa4c7e1638b48-Abstract.html,Analyzing and Visualizing Single-Trial Event-Related Potentials,"Tzyy-Ping Jung, Scott Makeig, Marissa Westerfield, Jeanne Townsend, Eric Courchesne, Terrence J. Sejnowski","Event-related  potentials (ERPs),  are portions  of electroencephalo(cid:173) graphic  (EEG)  recordings  that  are  both  time- and  phase-locked  to  experimental  events.  ERPs  are  usually  averaged  to  increase  their  signal/noise  ratio  relative  to  non-phase  locked  EEG  activ(cid:173) ity,  regardless  of the  fact  that  response  activity  in  single  epochs  may vary  widely  in  time course  and scalp distribution.  This study  applies a linear decomposition tool, Independent Component Anal(cid:173) ysis  (ICA)  [1],  to  multichannel single-trial  EEG  records  to  derive  spatial filters  that  decompose  single-trial  EEG epochs  into  a  sum  of temporally  independent  and spatially fixed  components  arising  from  distinct  or  overlapping  brain  or  extra-brain  networks.  Our  results  on  normal  and  autistic  subjects  show  that  ICA  can  sep(cid:173) arate  artifactual,  stimulus-locked,  response-locked,  and.  non-event  related  background  EEG  activities  into separate  components,  al(cid:173) lowing ( 1) removal of pervasive artifacts of all types from single-trial  EEG records,  and (2) identification of both stimulus- and response(cid:173) locked EEG components.  Second, this study proposes a new visual(cid:173) ization tool, the 'ERP image', for investigating variability in laten(cid:173) cies  and amplitudes of event-evoked responses  in spontaneous EEG  or  MEG  records.  We show  that sorting single-trial ERP epochs  in  order  of reaction  time  and  plotting  the  potentials  in  2-D  clearly  reveals  underlying  patterns  of response  variability  linked  to  per(cid:173) formance.  These  analysis  and  visualization  tools  appear  broadly  applicable to electrophyiological research  on both normal and clin(cid:173) ical  populations. 
Analyzing and Visualizing Single-Trial Event-Related Potentials"
1998,https://papers.nips.cc/paper_files/paper/1998,https://papers.nips.cc/paper_files/paper/1998/hash/0ebcc77dc72360d0eb8e9504c78d38bd-Abstract.html,Learning Nonlinear Dynamical Systems Using an EM Algorithm,"Zoubin Ghahramani, Sam T. Roweis","The Expectation-Maximization (EM) algorithm is an iterative pro(cid:173) cedure  for  maximum  likelihood  parameter  estimation  from  data  sets  with  missing  or  hidden  variables  [2].  It has  been  applied  to  system identification in linear stochastic state-space models,  where  the state variables are hidden from the observer and both the state  and  the  parameters  of  the  model  have  to  be  estimated  simulta(cid:173) neously  [9].  We  present  a  generalization  of the  EM  algorithm for  parameter estimation in  nonlinear dynamical systems.  The ""expec(cid:173) tation"" step makes use of Extended Kalman Smoothing to estimate  the state, while the  ""maximization""  step re-estimates the parame(cid:173) ters using these uncertain state estimates. In general, the nonlinear  maximization step is difficult because it requires integrating out the  uncertainty  in  the states.  However,  if Gaussian  radial  basis  func(cid:173) tion  (RBF)  approximators  are  used  to  model  the  nonlinearities,  the integrals  become  tractable  and the  maximization step  can  be  solved  via systems of linear equations. 
1  Stochastic  Nonlinear Dynamical Systems 
We  examine inference and learning in discrete-time dynamical systems with hidden  state  Xt,  inputs  Ut,  and  outputs  Yt. 1  The  state  evolves  according  to  stationary  nonlinear dynamics driven by the inputs  and by additive noise 
(1) 
1 All  lowercase  characters  (except indices)  denote  vectors.  Matrices  are represented by 
uppercase characters. 
432 
Z.  Ghahramani and S.  T  Roweis 
where  w  is  zero-mean  Gaussian noise  with  covariance Q.  2  The outputs  are  non(cid:173) linearly related to the states and inputs by 
Yt  =  g(Xt, Ut)  + v 
(2) 
where  v  is  zero-mean Gaussian noise with  covariance R.  The vector-valued non lin(cid:173) earities f  and 9  are assumed to be  differentiable,  but otherwise arbitrary.  Models  of this  kind  have been examined for  decades  in  various communities.  Most  notably,  nonlinear state-space models form  one of the cornerstones of modern sys(cid:173) tems  and  control  engineering.  In this  paper,  we  examine these  models  within  the  framework  of probabilistic graphical models  and derive  a  novel  learning algorithm  for  them  based  on  EM.  With one exception,3  this  is  to  the  best  of our  knowledge  the first  paper addressing learning of stochastic nonlinear dynamical systems of the  kind  we  have described  within  the framework of the EM algorithm.  The classical approach to system identification treats the parameters as hidden vari(cid:173) ables, and applies the Extended Kalman Filtering algorithm (described in section 2)  to  the  nonlinear  system  with  the  state  vector  augmented  by  the  parameters  [5]. 4  This approach is  inherently on-line, which may be important in certain applications.  Furthermore,  it  provides  an estimate of the  covariance  of the  parameters  at  each  time step.  In contrast, the EM algorithm we  present is  a  batch algorithm and does  not  attempt to estimate the covariance of the parameters. 
There are three important advantages the  EM algorithm has  over the classical ap(cid:173) proach.  First, the EM algorithm provides a straightforward and  principled method  for  handing  missing  inputs  or  outputs.  Second,  EM  generalizes  readily  to  more  complex  models  with  combinations  of  discrete  and  real-valued  hidden  variables.  For example, one  can formulate EM for  a  mixture of nonlinear  dynamical systems.  Third,  whereas  it  is  often  very  difficult  to  prove  or  analyze  stability  within  the  classical on-line approach, the EM algorithm is  always attempting to maximize the  likelihood,  which  acts as a  Lyapunov function  for  stable learning. 
In the next sections we will describe the basic components of the learning algorithm.  For the expectation step of the algorithm, we infer the conditional distribution of the  hidden states using Extended Kalman Smoothing (section 2).  For the maximization  step  we  first  discuss  the  general  case  (section  3)  and  then  describe  the  particular  case  where  the  nonlinearities  are  represented  using  Gaussian  radial  basis  function  (RBF;  [6])  networks  (section 4). 
2  Extended Kalman  Smoothing 
Given  a  system  described  by  equations  (1)  and  (2),  we  need  to  infer  the  hidden  states from  a  history  of observed  inputs  and  outputs.  The  quantity  at the  heart  of this  inference problem is  the conditional density P(XtIUl,""""  UT, Yl,.' ""  YT),  for  1 ::;  t  ::;  T,  which  captures the fact  that the system is  stochastic and therefore our  inferences about  x  will  be uncertain. 
2The Gaussian noise assumption is  less restrictive for  nonlinear systems than for  linear 
systems since the nonlinearity can  be  used  to  generate  non-Gaussian  state noise. 
3The authors have just become aware that Briegel and Tresp (this volume) have applied  EM to essentially the same model.  Briegel  and Tresp's method uses multilayer perceptrons  (MLP) to approximate the nonlinearities,  and requires sampling from the hidden states to  fit  the  MLP.  We  use  Gaussian  radial  basis functions  (RBFs)  to  model  the  nonlinearities,  which  can be fit  analytically without sampling  (see section  4) . 
41t  is  important not  to  confuse  this use  of the  Extended Kalman  algorithm,  to simul(cid:173)
taneously  estimate  parameters  and  hidden  states,  with  our use  of EKS,  to  estimate just  the hidden state as  part of the E  step of EM. 
Learning Nonlinear Dynamics Using EM 
433 
For linear dynamical systems with  Gaussian state evolution and observation noises,  this conditional  density  is  Gaussian and  the recursive algorithm for  computing its  mean  and  covariance is  known  as  Kalman  smoothing [4,  8].  Kalman  smoothing is  directly analogous to the forward-backward algorithm for computing the conditional  hidden  state  distribution  in  a  hidden  Markov  model,  and  is  also  a  special  case  of  the belief propagation algorithm. 5  For  nonlinear systems  this  conditional  density  is  in  general  non-Gaussian and  can  in  fact  be quite  complex.  Multiple  approaches  exist  for  inferring the  hidden state  distribution  of such  nonlinear  systems,  including  sampling  methods  [7]  and  varia(cid:173) tional approximations [3].  We focus  instead in this paper on a classic approach from  engineering,  Extended Kalman  Smoothing  (EKS). 
Extended Kalman Smoothing simply applies Kalman smoothing to a local lineariza(cid:173) tion  of the  nonlinear  system.  At  every  point  x in  x-space,  the  derivatives  of  the  vector-valued functions f  and 9 define the matrices, Ax ==  M I x=x  and ex ==  ~ I x=x'  respectively.  The dynamics  are linearized  about  Xt,  the mean of the Kalman filter  state estimate at time t: 
The output equation  (2)  can be similarly linearized.  If the prior distribution of the  hidden state at t =  1 was  Gaussian, then, in this  linearized system, the conditional  distribution of the hidden state at any time t  given the history of inputs and outputs  will also be Gaussian.  Thus, Kalman smoothing can be used on the linearized system  to infer  this conditional distribution  (see  figure  1,  left  panel). 
(3)"
1998,https://papers.nips.cc/paper_files/paper/1998,https://papers.nips.cc/paper_files/paper/1998/hash/0f3d014eead934bbdbacb62a01dc4831-Abstract.html,"Replicator Equations, Maximal Cliques, and Graph Isomorphism",Marcello Pelillo,"We  present  a  new  energy-minimization  framework  for  the  graph  isomorphism  problem  which  is  based  on  an  equivalent  maximum  clique formulation.  The approach is centered around a fundamental  result proved by  Motzkin and Straus in the mid-1960s, and recently  expanded in  various ways,  which  allows  us  to formulate the maxi(cid:173) mum clique problem in  terms of a standard quadratic program.  To  solve  the  program we  use  ""replicator""  equations,  a  class  of simple  continuous- and discrete-time dynamical systems developed in var(cid:173) ious  branches  of theoretical  biology.  We  show  how,  despite  their  inability  to escape from  local  solutions,  they  nevertheless  provide  experimental results which are competitive with those obtained us(cid:173) ing more elaborate mean-field  annealing heuristics."
1998,https://papers.nips.cc/paper_files/paper/1998,https://papers.nips.cc/paper_files/paper/1998/hash/109d2dd3608f669ca17920c511c2a41e-Abstract.html,"Orientation, Scale, and Discontinuity as Emergent Properties of Illusory Contour Shape","Karvel K. Thornber, Lance R. Williams","A  recent  neural  model  of  illusory  contour  formation  is  based  on  a  distribution  of natural  shapes  traced  by  particles  moving  with  constant speed in directions given by Brownian motions.  The input  to that model consists of pairs of position and direction constraints  and the  output  consists  of the  distribution  of contours joining all  such  pairs.  In general,  these contours will  not  be closed  and  their  distribution  will  not  be  scale-invariant.  In  this  paper,  we  show  how  to  compute  a  scale-invariant  distribution  of  closed  contours  given  position  constraints  alone  and  use  this  result  to  explain  a  well  known illusory contour effect."
1998,https://papers.nips.cc/paper_files/paper/1998,https://papers.nips.cc/paper_files/paper/1998/hash/1373b284bc381890049e92d324f56de0-Abstract.html,Active Noise Canceling Using Analog Neuro-Chip with On-Chip Learning Capability,"Jung-Wook Cho, Soo-Young Lee","A modular analogue neuro-chip set with  on-chip learning capability  is  developed  for  active  noise  canceling.  The  analogue  neuro-chip  set  incorporates  the  error  backpropagation  learning  rule  for  practical  applications,  and  allows  pin-to-pin  interconnections  for  multi-chip  boards.  The  developed  neuro-board  demonstrated  active  noise  canceling  without  any  digital  signal  processor.  Multi-path  fading  of  acoustic  channels,  random  noise,  and  nonlinear distortion  of the  loud  speaker  are  compensated  by  the  adaptive  learning  circuits  of  the  neuro-chips. Experimental  results  are  reported  for  cancellation  of car  noise in  real time."
1998,https://papers.nips.cc/paper_files/paper/1998,https://papers.nips.cc/paper_files/paper/1998/hash/1415db70fe9ddb119e23e9b2808cde38-Abstract.html,Coordinate Transformation Learning of Hand Position Feedback Controller by Using Change of Position Error Norm,"Eimei Oyama, Susumu Tachi","In  order  to  grasp  an  object,  we  need  to  solve  the  inverse  kine(cid:173) matics problem, i.e., the coordinate transformation from  the visual  coordinates  to the joint  angle  vector  coordinates  of the arm.  Al(cid:173) though  several models  of coordinate transformation learning have  been proposed, they suffer from  a number of drawbacks.  In human  motion  control,  the  learning  of the  hand  position  error  feedback  controller in the inverse kinematics solver is important.  This paper  proposes  a  novel  model  of the coordinate transformation  learning  of  the  human  visual  feedback  controller  that  uses  the  change  of  the joint  angle vector and the corresponding change of the square  of the  hand  position  error  norm.  The  feasibility  of the  proposed  model  is  illustrated using numerical simulations."
1998,https://papers.nips.cc/paper_files/paper/1998,https://papers.nips.cc/paper_files/paper/1998/hash/1714726c817af50457d810aae9d27a2e-Abstract.html,Multi-Electrode Spike Sorting by Clustering Transfer Functions,"Dmitry Rinberg, Hanan Davidowitz, Naftali Tishby","A  new  paradigm  is  proposed  for  sorting  spikes  in  multi-electrode  data using ratios of transfer functions  between cells and electrodes.  It  is  assumed  that  for  every  cell  and  electrode  there  is  a  stable  linear  relation.  These are  dictated  by  the properties of the tissue,  the electrodes  and  their relative  geometries.  The main  advantage  of the method is that it is  insensitive to variations in the shape and  amplitude of a  spike.  Spike  sorting  is  carried  out  in  two  separate  steps.  First,  templates  describing  the statistics of each spike type  are generated by clustering transfer function  ratios then spikes are  detected  in  the  data  using  the  spike  statistics.  These  techniques  were  applied  to  data generated  in  the  escape  response  system  of  the cockroach."
1998,https://papers.nips.cc/paper_files/paper/1998,https://papers.nips.cc/paper_files/paper/1998/hash/17e23e50bedc63b4095e3d8204ce063b-Abstract.html,Fisher Scoring and a Mixture of Modes Approach for Approximate Inference and Learning in Nonlinear State Space Models,"Thomas Briegel, Volker Tresp","We  present Monte-Carlo generalized EM  equations for learning in  non(cid:173) linear state space models.  The difficulties lie in the Monte-Carlo E-step  which consists of sampling from  the posterior distribution of the hidden  variables given the observations. The new idea presented in this paper is  to generate samples from a Gaussian approximation to the true posterior  from  which it is easy to obtain independent samples.  The parameters  of  the Gaussian approximation are either derived from the extended Kalman  filter or the Fisher scoring algorithm. In case the posterior density is mul(cid:173) timodal  we propose to  approximate the posterior by  a sum of Gaussians  (mixture of modes approach).  We show that sampling from the approxi(cid:173) mate posterior densities obtained by the above algorithms leads to better  models  than  using  point estimates  for  the  hidden  states.  In  our exper(cid:173) iment,  the Fisher scoring algorithm obtained  a better approximation of  the posterior mode than the EKF. For a multimodal distribution, the mix(cid:173) ture of modes approach gave superior results."
1998,https://papers.nips.cc/paper_files/paper/1998,https://papers.nips.cc/paper_files/paper/1998/hash/18d10dc6e666eab6de9215ae5b3d54df-Abstract.html,Probabilistic Modeling for Face Orientation Discrimination: Learning from Labeled and Unlabeled Data,Shumeet Baluja,"This paper presents probabilistic modeling methods to solve the problem of dis(cid:173) criminating between five facial  orientations with  very  little labeled data.  Three  models are explored. The first model maintains no inter-pixel dependencies, the  second model is capable of modeling a set of arbitrary pair-wise dependencies,  and the last model allows  dependencies  only  between  neighboring pixels. We  show that for all three of these models, the accuracy of the learned models can  be greatly improved by  augmenting a small number of labeled training images  with  a  large  set of unlabeled  images using  Expectation-Maximization.  This  is  important because it is often difficult to obtain image labels, while many unla(cid:173) beled images  are  readily  available.  Through  a  large  set  of empirical  tests,  we  examine the benefits  of unlabeled data  for  each  of the  models.  By  using only  two randomly selected labeled examples per class, we can discriminate between  the five  facial orientations with an accuracy of 94%; with six labeled examples,  we achieve an accuracy of 98%."
1998,https://papers.nips.cc/paper_files/paper/1998,https://papers.nips.cc/paper_files/paper/1998/hash/18ead4c77c3f40dabf9735432ac9d97a-Abstract.html,Direct Optimization of Margins Improves Generalization in Combined Classifiers,"Llew Mason, Peter L. Bartlett, Jonathan Baxter","Cumulative training margin  dis(cid:173) tributions  for  AdaBoost  versus  our  ""Direct  Optimization  Of  Margins""  (DOOM)  algorithm.  The dark curve is  AdaBoost, the  light  curve  is  DOOM.  DOOM  sacrifices  significant  training  er(cid:173) ror for  improved test error  (hori(cid:173) zontal marks on margin= 0 line)_ 
-1 
-0.8  -0.6  -0.4  -0.2  0 
0.2  0.4  0.6  0.8"
1998,https://papers.nips.cc/paper_files/paper/1998,https://papers.nips.cc/paper_files/paper/1998/hash/1baff70e2669e8376347efd3a874a341-Abstract.html,A Neuromorphic Monaural Sound Localizer,"John G. Harris, Chiang-Jung Pu, José Carlos Príncipe","We  describe the first  single microphone sound localization system  and its inspiration from theories of human monaural sound localiza(cid:173) tion.  Reflections and diffractions caused by the external ear (pinna)  allow  humans to estimate sound source elevations  using only one  ear.  Our single microphone localization model relies on a specially  shaped reflecting structure that serves the role  of the pinna.  Spe(cid:173) cially designed analog VLSI circuitry uses  echo-time processing to  localize the sound.  A CMOS integrated circuit has been designed,  fabricated,  and successfully demonstrated on actual sounds."
1998,https://papers.nips.cc/paper_files/paper/1998,https://papers.nips.cc/paper_files/paper/1998/hash/1bc0249a6412ef49b07fe6f62e6dc8de-Abstract.html,Boxlets: A Fast Convolution Algorithm for Signal Processing and Neural Networks,"Patrice Simard, Léon Bottou, Patrick Haffner, Yann LeCun","Signal  processing  and  pattern  recognition  algorithms make  exten(cid:173) sive  use  of convolution.  In  many cases, computational accuracy  is  not  as  important  as  computational  speed.  In  feature  extraction,  for  instance,  the  features  of interest  in  a  signal  are  usually  quite  distorted.  This form of noise justifies some level of quantization in  order  to  achieve  faster  feature  extraction .  Our  approach  consists  of approximating regions  of the  signal  with  low  degree  polynomi(cid:173) als,  and then differentiating the resulting signals in order to obtain  impulse functions  (or derivatives of impulse functions).  With this  representation,  convolution  becomes  extremely  simple and  can  be  implemented quite effectively.  The true  convolution can  be  recov(cid:173) ered  by  integrating  the  result  of  the  convolution.  This  method  yields  substantial speed  up  in feature  extraction  and is  applicable  to convolutional neural  networks."
1998,https://papers.nips.cc/paper_files/paper/1998,https://papers.nips.cc/paper_files/paper/1998/hash/1cd3882394520876dc88d1472aa2a93f-Abstract.html,Experimental Results on Learning Stochastic Memoryless Policies for Partially Observable Markov Decision Processes,"John K. Williams, Satinder P. Singh","Partially Observable Markov Decision  Processes  (pO ""MOPs)  constitute  an  important  class  of reinforcement  learning problems  which  present  unique theoretical and computational difficulties.  In  the absence of the  Markov property,  popular reinforcement  learning  algorithms  such  as  Q-Iearning  may  no  longer  be  effective,  and  memory-based  methods  which remove partial observability via state-estimation  are notoriously  expensive.  An alternative approach is  to seek a stochastic memoryless  policy  which  for  each  observation  of  the  environment  prescribes  a  probability  distribution  over  available  actions  that  maximizes  the  average  reward  per  timestep.  A  reinforcement  learning  algorithm  which  learns  a locally optimal  stochastic memoryless  policy has  been  proposed by Jaakkola,  Singh and Jordan,  but not empirically verified.  We present  a variation  of this  algorithm,  discuss  its  implementation,  and demonstrate its viability using four test problems."
1998,https://papers.nips.cc/paper_files/paper/1998,https://papers.nips.cc/paper_files/paper/1998/hash/204da255aea2cd4a75ace6018fad6b4d-Abstract.html,Attentional Modulation of Human Pattern Discrimination Psychophysics Reproduced by a Quantitative Model,"Laurent Itti, Jochen Braun, Dale K. Lee, Christof Koch","We  previously  proposed  a  quantitative model  of early  visual  pro(cid:173) cessing  in  primates,  based  on  non-linearly interacting visual filters  and statistically efficient  decision.  We  now  use  this model to inter(cid:173) pret  the observed  modulation of a  range of human psychophysical  thresholds  with  and  without  focal  visual  attention.  Our  model  - calibrated  by  an  automatic fitting  procedure  - simultaneously  re(cid:173) produces  thresholds for  four  classical  pattern discrimination tasks,  performed while attention was engaged by another concurrent task.  Our model then predicts that the seemingly complex improvements  of certain  thresholds,  which  we  observed  when  attention  was  fully  available for  the  discrimination  tasks,  can  best  be  explained  by  a  strengthening  of competition among early  visual filters."
