year,proceeding_link,paper_link,title,authors,abstract
2008,https://papers.nips.cc/paper_files/paper/2008,https://papers.nips.cc/paper_files/paper/2008/hash/00411460f7c92d2124a67ea0f4cb5f85-Abstract.html,Near-minimax recursive density estimation on the binary hypercube,"Maxim Raginsky, Svetlana Lazebnik, Rebecca Willett, Jorge Silva","This paper describes a recursive estimation procedure for multivariate binary densities using orthogonal expansions. For $d$ covariates, there are $2^d$ basis coefficients to estimate, which renders conventional approaches computationally prohibitive when $d$ is large. However, for a wide class of densities that satisfy a certain sparsity condition, our estimator runs in probabilistic polynomial time and adapts to the unknown sparsity of the underlying density in two key ways: (1) it attains near-minimax mean-squared error, and (2) the computational complexity is lower for sparser densities. Our method also allows for flexible control of the trade-off between mean-squared error and computational complexity."
2008,https://papers.nips.cc/paper_files/paper/2008,https://papers.nips.cc/paper_files/paper/2008/hash/0060ef47b12160b9198302ebdb144dcf-Abstract.html,Translated Learning: Transfer Learning across Different Feature Spaces,"Wenyuan Dai, Yuqiang Chen, Gui-rong Xue, Qiang Yang, Yong Yu","This paper investigates a new machine learning strategy called translated learning. Unlike many previous learning tasks, we focus on how to use labeled data from one feature space to enhance the classification of other entirely different learning spaces. For example, we might wish to use labeled text data to help learn a model for classifying image data, when the labeled images are difficult to obtain. An important aspect of translated learning is to build a ""bridge"" to link one feature space (known as the ""source space"") to another space (known as the ""target space"") through a translator in order to migrate the knowledge from source to target. The translated learning solution uses a language model to link the class labels to the features in the source spaces, which in turn is translated to the features in the target spaces. Finally, this chain of linkages is completed by tracing back to the instances in the target spaces. We show that this path of linkage can be modeled using a Markov chain and risk minimization. Through experiments on the text-aided image classification and cross-language classification tasks, we demonstrate that our translated learning framework can greatly outperform many state-of-the-art baseline methods."
2008,https://papers.nips.cc/paper_files/paper/2008,https://papers.nips.cc/paper_files/paper/2008/hash/006f52e9102a8d3be2fe5614f42ba989-Abstract.html,Learning Bounded Treewidth Bayesian Networks,"Gal Elidan, Stephen Gould","With the increased availability of data for complex domains, it is desirable to learn Bayesian network structures that are sufficiently expressive for generalization while also allowing for tractable inference. While the method of thin junction trees can, in principle, be used for this purpose, its fully greedy nature makes it prone to overfitting, particularly when data is scarce. In this work we present a novel method for learning Bayesian networks of bounded treewidth that employs global structure modifications and that is polynomial in the size of the graph and the treewidth bound. At the heart of our method is a triangulated graph that we dynamically update in a way that facilitates the addition of chain structures that increase the bound on the model's treewidth by at most one. We demonstrate the effectiveness of our ``treewidth-friendly'' method on several real-life datasets. Importantly, we also show that by using global operators, we are able to achieve better generalization even when learning Bayesian networks of unbounded treewidth."
2008,https://papers.nips.cc/paper_files/paper/2008,https://papers.nips.cc/paper_files/paper/2008/hash/01161aaa0b6d1345dd8fe4e481144d84-Abstract.html,Local Gaussian Process Regression for Real Time Online Model Learning,"Duy Nguyen-tuong, Jan R. Peters, Matthias Seeger","Learning in real-time applications, e.g., online approximation of the inverse dynamics model for model-based robot control, requires fast online regression techniques. Inspired by local learning, we propose a method to speed up standard Gaussian Process regression (GPR) with local GP models (LGP). The training data is partitioned in local regions, for each an individual GP model is trained. The prediction for a query point is performed by weighted estimation using nearby local models. Unlike other GP approximations, such as mixtures of experts, we use a distance based measure for partitioning of the data and weighted prediction. The proposed method achieves online learning and prediction in real-time. Comparisons with other nonparametric regression methods show that LGP has higher accuracy than LWPR and close to the performance of standard GPR and nu-SVR."
2008,https://papers.nips.cc/paper_files/paper/2008,https://papers.nips.cc/paper_files/paper/2008/hash/013a006f03dbc5392effeb8f18fda755-Abstract.html,Grouping Contours Via a Related Image,"Praveen Srinivasan, Liming Wang, Jianbo Shi","Contours have been established in the biological and computer vision literatures as a compact yet descriptive representation of object shape. While individual contours provide structure, they lack the large spatial support of region segments (which lack internal structure). We present a method for further grouping of contours in an image using their relationship to the contours of a second, related image. Stereo, motion, and similarity all provide cues that can aid this task; contours that have similar transformations relating them to their matching contours in the second image likely belong to a single group. To find matches for contours, we rely only on shape, which applies directly to all three modalities without modification, in constrant to the specialized approaches developed for each independently. Visually salient contours are extracted in each image, along with a set of candidate transformations for aligning subsets of them. For each transformation, groups of contours with matching shape across the two images are identified to provide a context for evaluating matches of individual contour points across the images. The resulting contexts of contours are used to perform a final grouping on contours in the original image while simultaneously finding matches in the related image, again by shape matching. We demonstrate grouping results on image pairs consisting of stereo, motion, and similar images. Our method also produces qualitatively better results against a baseline method that does not use the inferred contexts."
2008,https://papers.nips.cc/paper_files/paper/2008,https://papers.nips.cc/paper_files/paper/2008/hash/0141a8aedb1b53970fac7c81dac79fbe-Abstract.html,Designing neurophysiology experiments to optimally constrain receptive field models along parametric submanifolds,"Jeremy Lewi, Robert Butera, David M. Schneider, Sarah Woolley, Liam Paninski","Sequential optimal design methods hold great promise for improving the efficiency of neurophysiology experiments. However, previous methods for optimal experimental design have incorporated only weak prior information about the underlying neural system (e.g., the sparseness or smoothness of the receptive field). Here we describe how to use stronger prior information, in the form of parametric models of the receptive field, in order to construct optimal stimuli and further improve the efficiency of our experiments. For example, if we believe that the receptive field is well-approximated by a Gabor function, then our method constructs stimuli that optimally constrain the Gabor parameters (orientation, spatial frequency, etc.) using as few experimental trials as possible. More generally, we may believe a priori that the receptive field lies near a known sub-manifold of the full parameter space; in this case, our method chooses stimuli in order to reduce the uncertainty along the tangent space of this sub-manifold as rapidly as possible. Applications to simulated and real data indicate that these methods may in many cases improve the experimental efficiency."
2008,https://papers.nips.cc/paper_files/paper/2008,https://papers.nips.cc/paper_files/paper/2008/hash/02a32ad2669e6fe298e607fe7cc0e1a0-Abstract.html,Analyzing human feature learning as nonparametric Bayesian inference,"Thomas L. Griffiths, Joseph L. Austerweil","Almost all successful machine learning algorithms and cognitive models require powerful representations capturing the features that are relevant to a particular problem. We draw on recent work in nonparametric Bayesian statistics to define a rational model of human feature learning that forms a featural representation from raw sensory data without pre-specifying the number of features. By comparing how the human perceptual system and our rational model use distributional and category information to infer feature representations, we seek to identify some of the forces that govern the process by which people separate and combine sensory primitives to form features."
2008,https://papers.nips.cc/paper_files/paper/2008,https://papers.nips.cc/paper_files/paper/2008/hash/0336dcbab05b9d5ad24f4333c7658a0e-Abstract.html,From Online to Batch Learning with Cutoff-Averaging,Ofer Dekel,"We present cutoff averaging"", a technique for converting any conservative online learning algorithm into a batch learning algorithm. Most online-to-batch conversion techniques work well with certain types of online learning algorithms and not with others, whereas cutoff averaging explicitly tries to adapt to the characteristics of the online algorithm being converted. An attractive property of our technique is that it preserves the efficiency of the original online algorithm, making it approporiate for large-scale learning problems. We provide a statistical analysis of our technique and back our theoretical claims with experimental results."""
2008,https://papers.nips.cc/paper_files/paper/2008,https://papers.nips.cc/paper_files/paper/2008/hash/03c6b06952c750899bb03d998e631860-Abstract.html,Structured ranking learning using cumulative distribution networks,"Jim C. Huang, Brendan J. Frey","Ranking is at the heart of many information retrieval applications. Unlike standard regression or classification, in which we predict outputs independently, in ranking, we are interested in predicting structured outputs so that misranking one object can significantly affect whether we correctly rank the other objects. In practice, the problem of ranking involves a large number of objects to be ranked and either approximate structured prediction methods are required, or assumptions of independence between object scores must be made in order to make the problem tractable. We present a probabilistic method for learning to rank using the graphical modelling framework of cumulative distribution networks (CDNs), where we can take into account the structure inherent to the problem of ranking by modelling the joint cumulative distribution functions (CDFs) over multiple pairwise preferences. We apply our framework to the problem of document retrieval in the case of the OHSUMED benchmark dataset. We will show that the RankNet, ListNet and ListMLE probabilistic models can be viewed as particular instances of CDNs and that our proposed framework allows for the exploration of a broad class of flexible structured loss functionals for ranking learning."
2008,https://papers.nips.cc/paper_files/paper/2008,https://papers.nips.cc/paper_files/paper/2008/hash/06997f04a7db92466a2baa6ebc8b872d-Abstract.html,Asynchronous Distributed Learning of Topic Models,"Padhraic Smyth, Max Welling, Arthur U. Asuncion","Distributed learning is a problem of fundamental interest in machine learning and cognitive science. In this paper, we present asynchronous distributed learning algorithms for two well-known unsupervised learning frameworks: Latent Dirichlet Allocation (LDA) and Hierarchical Dirichlet Processes (HDP). In the proposed approach, the data are distributed across P processors, and processors independently perform Gibbs sampling on their local data and communicate their information in a local asynchronous manner with other processors. We demonstrate that our asynchronous algorithms are able to learn global topic models that are statistically as accurate as those learned by the standard LDA and HDP samplers, but with significant improvements in computation time and memory. We show speedup results on a 730-million-word text corpus using 32 processors, and we provide perplexity results for up to 1500 virtual processors. As a stepping stone in the development of asynchronous HDP, a parallel HDP sampler is also introduced."
